danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.793|0.476|5|-10.515|0|0.0406|0.132|0.0|0.115|0.578|129.992|audio_features|2TJKY0WSFufZOzbRNgl6zE|spotify:track:2TJKY0WSFufZOzbRNgl6zE|https://api.spotify.com/v1/tracks/2TJKY0WSFufZOzbRNgl6zE|https://api.spotify.com/v1/audio-analysis/2TJKY0WSFufZOzbRNgl6zE|194769|4|Alex Favela|ELOVRGA|20|87
0.72|0.88|9|-2.834|1|0.101|0.0562|0.06|0.153|0.463|180.011|audio_features|05WVKTdZhlIMX4qqMLuo0f|spotify:track:05WVKTdZhlIMX4qqMLuo0f|https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f|https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f|197333|4|Peso Pluma|BELLAKEO|21|93
0.616|0.834|9|-3.069|1|0.0664|0.06|0.0|0.338|0.746|151.701|audio_features|0O3U5iwTbiXCREMkvotJuN|spotify:track:0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN|165848|4|Grupo Frontera|EL AMOR DE SU VIDA|22|88
0.747|0.577|9|-7.775|0|0.0262|0.669|0.00511|0.121|0.501|96.996|audio_features|2500EpUpryOBJX0rO8fDuB|spotify:track:2500EpUpryOBJX0rO8fDuB|https://api.spotify.com/v1/tracks/2500EpUpryOBJX0rO8fDuB|https://api.spotify.com/v1/audio-analysis/2500EpUpryOBJX0rO8fDuB|261068|4|Junior H|A Tu Manera|23|85
0.702|0.836|8|-3.599|1|0.0658|0.204|0.0|0.0698|0.63|117.897|audio_features|29vIEdxgMT9H1fnBMecWjA|spotify:track:29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/tracks/29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/audio-analysis/29vIEdxgMT9H1fnBMecWjA|164387|4|Julión Álvarez y su Norteño Banda|Lo Tienes Todo|24|86
0.794|0.738|2|-3.842|1|0.034|0.536|0.0|0.189|0.838|131.857|audio_features|05tGmdz9dVZ4yGqz4YJdPK|spotify:track:05tGmdz9dVZ4yGqz4YJdPK|https://api.spotify.com/v1/tracks/05tGmdz9dVZ4yGqz4YJdPK|https://api.spotify.com/v1/audio-analysis/05tGmdz9dVZ4yGqz4YJdPK|249465|3|Christian Nodal|La Intención|25|88
0.911|0.778|5|-2.248|1|0.262|0.0887|2.16e-05|0.179|0.345|96.057|audio_features|7iQXYTyuG13aoeHxGG28Nh|spotify:track:7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh|https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh|162768|4|Bad Bunny|PERRO NEGRO|26|94
0.757|0.642|2|-7.966|0|0.0369|0.607|0.0355|0.169|0.759|130.098|audio_features|2OWv3lRR8PtOVuHWzQNRs2|spotify:track:2OWv3lRR8PtOVuHWzQNRs2|https://api.spotify.com/v1/tracks/2OWv3lRR8PtOVuHWzQNRs2|https://api.spotify.com/v1/audio-analysis/2OWv3lRR8PtOVuHWzQNRs2|165635|3|Peso Pluma|Rompe La Dompe|27|88
0.846|0.545|5|-7.826|1|0.0736|0.178|6.23e-06|0.0989|0.268|122.029|audio_features|4UkUxO2WlKLc0Q1iEutGGh|spotify:track:4UkUxO2WlKLc0Q1iEutGGh|https://api.spotify.com/v1/tracks/4UkUxO2WlKLc0Q1iEutGGh|https://api.spotify.com/v1/audio-analysis/4UkUxO2WlKLc0Q1iEutGGh|192787|4|KAROL G|CONTIGO (with Tiësto)|28|90
0.869|0.568|8|-8.648|0|0.0729|0.0023|0.00177|0.0778|0.35|98.015|audio_features|4GvEuYAfJlICR2SpMDaBxQ|spotify:track:4GvEuYAfJlICR2SpMDaBxQ|https://api.spotify.com/v1/tracks/4GvEuYAfJlICR2SpMDaBxQ|https://api.spotify.com/v1/audio-analysis/4GvEuYAfJlICR2SpMDaBxQ|172768|4|Jere Klein|ANDO|29|83
0.807|0.665|9|-6.961|0|0.0497|0.0185|0.0|0.118|0.864|127.909|audio_features|4t46soaqA758rbukTO5pp1|spotify:track:4t46soaqA758rbukTO5pp1|https://api.spotify.com/v1/tracks/4t46soaqA758rbukTO5pp1|https://api.spotify.com/v1/audio-analysis/4t46soaqA758rbukTO5pp1|188667|3|Natanael Cano|Mi Bello Angel|30|87
0.646|0.736|5|-7.118|0|0.0449|0.216|0.0|0.415|0.873|140.098|audio_features|7mXuWTczZNxG5EDcjFEuJR|spotify:track:7mXuWTczZNxG5EDcjFEuJR|https://api.spotify.com/v1/tracks/7mXuWTczZNxG5EDcjFEuJR|https://api.spotify.com/v1/audio-analysis/7mXuWTczZNxG5EDcjFEuJR|212878|3|Peso Pluma|LADY GAGA|31|89
0.535|0.395|10|-7.805|1|0.0634|0.597|6.78e-05|0.0969|0.488|157.795|audio_features|25OeKzcqakFPaJlXHPE5lm|spotify:track:25OeKzcqakFPaJlXHPE5lm|https://api.spotify.com/v1/tracks/25OeKzcqakFPaJlXHPE5lm|https://api.spotify.com/v1/audio-analysis/25OeKzcqakFPaJlXHPE5lm|186456|3|Carin Leon|Primera Cita|32|86
0.809|0.836|4|-6.565|0|0.043|0.216|9.44e-05|0.112|0.778|125.953|audio_features|4zfQER4owi8q6NL8Gg63Ya|spotify:track:4zfQER4owi8q6NL8Gg63Ya|https://api.spotify.com/v1/tracks/4zfQER4owi8q6NL8Gg63Ya|https://api.spotify.com/v1/audio-analysis/4zfQER4owi8q6NL8Gg63Ya|199964|3|Fuerza Regida|CRAZYZ|33|88
0.727|0.835|4|-6.508|1|0.0394|0.0281|5.88e-06|0.223|0.735|135.094|audio_features|0lbDzTINTToToBpkrnQT2t|spotify:track:0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/tracks/0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/audio-analysis/0lbDzTINTToToBpkrnQT2t|280377|3|Fuerza Regida|UNA CERVEZA|34|87
0.8|0.738|7|-4.26|1|0.0691|0.372|0.00877|0.19|0.267|103.008|audio_features|7iUtQNMRB8ZkKC4AmEuCJC|spotify:track:7iUtQNMRB8ZkKC4AmEuCJC|https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC|https://api.spotify.com/v1/audio-analysis/7iUtQNMRB8ZkKC4AmEuCJC|174230|4|Myke Towers|LA FALDA|35|93
0.83|0.866|5|-6.634|0|0.0358|0.0365|3.46e-06|0.0904|0.722|123.051|audio_features|2DRGyAlo0ht15FGLTQPCCt|spotify:track:2DRGyAlo0ht15FGLTQPCCt|https://api.spotify.com/v1/tracks/2DRGyAlo0ht15FGLTQPCCt|https://api.spotify.com/v1/audio-analysis/2DRGyAlo0ht15FGLTQPCCt|179601|3|Adrian L Santos|Ya No Estoy Dolido|36|84
0.778|0.864|7|-4.61|0|0.0907|0.0898|0.0|0.0901|0.961|130.17|audio_features|3kx21xR6IboC9HVdajgBoc|spotify:track:3kx21xR6IboC9HVdajgBoc|https://api.spotify.com/v1/tracks/3kx21xR6IboC9HVdajgBoc|https://api.spotify.com/v1/audio-analysis/3kx21xR6IboC9HVdajgBoc|156501|3|Fuerza Regida|SABOR FRESA|37|82
0.756|0.812|4|-3.483|0|0.0538|0.182|0.0|0.227|0.571|134.887|audio_features|1TEKUj8c5iyRNUUxo9SdSD|spotify:track:1TEKUj8c5iyRNUUxo9SdSD|https://api.spotify.com/v1/tracks/1TEKUj8c5iyRNUUxo9SdSD|https://api.spotify.com/v1/audio-analysis/1TEKUj8c5iyRNUUxo9SdSD|220298|3|Xavi|Modo DND|38|88
0.626|0.708|5|-7.097|1|0.0556|0.442|3.04e-06|0.137|0.883|168.162|audio_features|1GtIK8iINes4gNt06F60NU|spotify:track:1GtIK8iINes4gNt06F60NU|https://api.spotify.com/v1/tracks/1GtIK8iINes4gNt06F60NU|https://api.spotify.com/v1/audio-analysis/1GtIK8iINes4gNt06F60NU|185240|4|Alfredo Olivas|Vete|39|83
0.739|0.579|7|-8.361|0|0.0509|0.0622|0.0|0.454|0.694|130.002|audio_features|3FvTHuefYV6TxE3Kseqno8|spotify:track:3FvTHuefYV6TxE3Kseqno8|https://api.spotify.com/v1/tracks/3FvTHuefYV6TxE3Kseqno8|https://api.spotify.com/v1/audio-analysis/3FvTHuefYV6TxE3Kseqno8|188000|3|Gabito Ballesteros|LOU LOU|40|86
0.796|0.55|6|-6.941|1|0.0746|0.137|0.0|0.327|0.837|127.982|audio_features|3PdxzrKH2jVQwAYWe0OMK8|spotify:track:3PdxzrKH2jVQwAYWe0OMK8|https://api.spotify.com/v1/tracks/3PdxzrKH2jVQwAYWe0OMK8|https://api.spotify.com/v1/audio-analysis/3PdxzrKH2jVQwAYWe0OMK8|158036|3|Gabito Ballesteros|Proyecto X|41|83
0.742|0.599|6|-5.939|0|0.0369|0.0747|8.39e-06|0.168|0.823|125.13|audio_features|3RauwC9sLKjxVN7uNw0vAH|spotify:track:3RauwC9sLKjxVN7uNw0vAH|https://api.spotify.com/v1/tracks/3RauwC9sLKjxVN7uNw0vAH|https://api.spotify.com/v1/audio-analysis/3RauwC9sLKjxVN7uNw0vAH|147878|3|Fuerza Regida|Enculado|42|83
0.743|0.634|9|-5.358|1|0.0334|0.0632|0.0|0.198|0.263|129.888|audio_features|1rXxK89X0XGpIdTB6CwiFu|spotify:track:1rXxK89X0XGpIdTB6CwiFu|https://api.spotify.com/v1/tracks/1rXxK89X0XGpIdTB6CwiFu|https://api.spotify.com/v1/audio-analysis/1rXxK89X0XGpIdTB6CwiFu|168087|3|Gabito Ballesteros|A Puro Dolor|43|85
0.778|0.739|9|-4.969|1|0.0385|0.14|0.0|0.335|0.847|119.99|audio_features|5cWgwbui8BasfjCXvBZ7UA|spotify:track:5cWgwbui8BasfjCXvBZ7UA|https://api.spotify.com/v1/tracks/5cWgwbui8BasfjCXvBZ7UA|https://api.spotify.com/v1/audio-analysis/5cWgwbui8BasfjCXvBZ7UA|153954|4|Carin Leon|Alch Si|44|85
0.497|0.644|10|-4.309|1|0.0443|0.188|0.0|0.114|0.779|162.542|audio_features|5HR7yfhSCeoOHRQN05XnZQ|spotify:track:5HR7yfhSCeoOHRQN05XnZQ|https://api.spotify.com/v1/tracks/5HR7yfhSCeoOHRQN05XnZQ|https://api.spotify.com/v1/audio-analysis/5HR7yfhSCeoOHRQN05XnZQ|169419|4|Grupo Frontera|QUE VUELVAS|45|84
0.736|0.862|7|-4.136|0|0.0333|0.464|0.0|0.0904|0.799|145.001|audio_features|1RzjXhgnzqb3dMa5852itx|spotify:track:1RzjXhgnzqb3dMa5852itx|https://api.spotify.com/v1/tracks/1RzjXhgnzqb3dMa5852itx|https://api.spotify.com/v1/audio-analysis/1RzjXhgnzqb3dMa5852itx|153032|3|Peso Pluma|LA PEOPLE|46|86
0.472|0.471|10|-5.692|1|0.0603|0.151|0.0|0.14|0.219|105.029|audio_features|6tNQ70jh4OwmPGpYy6R2o9|spotify:track:6tNQ70jh4OwmPGpYy6R2o9|https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9|https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9|180304|3|Benson Boone|Beautiful Things|47|100
0.758|0.525|8|-5.913|1|0.0611|0.43|0.0|0.0747|0.976|97.465|audio_features|1OZpgVRQKkxcoeEocqTMRZ|spotify:track:1OZpgVRQKkxcoeEocqTMRZ|https://api.spotify.com/v1/tracks/1OZpgVRQKkxcoeEocqTMRZ|https://api.spotify.com/v1/audio-analysis/1OZpgVRQKkxcoeEocqTMRZ|161907|3|Julión Álvarez y su Norteño Banda|Pongámonos De Acuerdo|48|82
0.92|0.696|6|-3.356|0|0.0742|0.183|0.0|0.149|0.545|106.966|audio_features|505v13epFXodT9fVAJ6h8k|spotify:track:505v13epFXodT9fVAJ6h8k|https://api.spotify.com/v1/tracks/505v13epFXodT9fVAJ6h8k|https://api.spotify.com/v1/audio-analysis/505v13epFXodT9fVAJ6h8k|170480|4|KAROL G|AMARGURA|49|90
0.885|0.715|11|-6.025|0|0.126|0.0348|0.000257|0.0863|0.854|119.964|audio_features|1y8Zz3ES0jCL0F6jOSUSoW|spotify:track:1y8Zz3ES0jCL0F6jOSUSoW|https://api.spotify.com/v1/tracks/1y8Zz3ES0jCL0F6jOSUSoW|https://api.spotify.com/v1/audio-analysis/1y8Zz3ES0jCL0F6jOSUSoW|127867|4|Dani Flow|PUTAS Y MOET|50|75
