danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.664|0.421|2|-6.653|0|0.0298|0.543|5.86e-06|0.104|0.674|143.234|audio_features|0lpxDRCONr2FJRqcM3Q74z|spotify:track:0lpxDRCONr2FJRqcM3Q74z|https://api.spotify.com/v1/tracks/0lpxDRCONr2FJRqcM3Q74z|https://api.spotify.com/v1/audio-analysis/0lpxDRCONr2FJRqcM3Q74z|230795|4|Victor Cibrian|Porque Te Vas|22|77
0.798|0.797|11|-3.797|0|0.0471|0.382|0.00039|0.164|0.51|94.012|audio_features|3GWUv0TDO5E3cHfsxYeptt|spotify:track:3GWUv0TDO5E3cHfsxYeptt|https://api.spotify.com/v1/tracks/3GWUv0TDO5E3cHfsxYeptt|https://api.spotify.com/v1/audio-analysis/3GWUv0TDO5E3cHfsxYeptt|209424|4|Peso Pluma|TOMMY & PAMELA|23|63
0.62|0.565|9|-7.303|1|0.0304|0.254|0.0|0.193|0.73|171.024|audio_features|6Bcy1jJFcIAuAzJMtfpImi|spotify:track:6Bcy1jJFcIAuAzJMtfpImi|https://api.spotify.com/v1/tracks/6Bcy1jJFcIAuAzJMtfpImi|https://api.spotify.com/v1/audio-analysis/6Bcy1jJFcIAuAzJMtfpImi|216317|4|Natanael Cano|Ya Te Olvide|24|80
0.896|0.754|0|-7.972|1|0.0323|0.562|0.0|0.102|0.922|109.958|audio_features|05eWLa61PMRibhFtIHsD0D|spotify:track:05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/tracks/05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/audio-analysis/05eWLa61PMRibhFtIHsD0D|198355|4|Kevin AMF|Pocos Años Mil Errores|25|73
0.702|0.836|8|-3.599|1|0.0658|0.204|0.0|0.0698|0.63|117.897|audio_features|29vIEdxgMT9H1fnBMecWjA|spotify:track:29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/tracks/29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/audio-analysis/29vIEdxgMT9H1fnBMecWjA|164387|4|Julión Álvarez y su Norteño Banda|Lo Tienes Todo|26|79
0.911|0.761|6|-6.712|0|0.0507|0.135|3.48e-05|0.163|0.948|124.983|audio_features|4oowI6IgJp9oqUnJewTp6Y|spotify:track:4oowI6IgJp9oqUnJewTp6Y|https://api.spotify.com/v1/tracks/4oowI6IgJp9oqUnJewTp6Y|https://api.spotify.com/v1/audio-analysis/4oowI6IgJp9oqUnJewTp6Y|224210|4|Tito Double P|LINDA|27|73
0.553|0.48|3|-9.886|0|0.0498|0.597|0.00586|0.0943|0.456|173.009|audio_features|2DXK0YNGSqnaIEX5iaSIoK|spotify:track:2DXK0YNGSqnaIEX5iaSIoK|https://api.spotify.com/v1/tracks/2DXK0YNGSqnaIEX5iaSIoK|https://api.spotify.com/v1/audio-analysis/2DXK0YNGSqnaIEX5iaSIoK|232205|3|Peso Pluma|RELOJ|28|66
0.715|0.764|6|-6.064|0|0.0946|0.666|8.11e-06|0.148|0.735|125.095|audio_features|02cRoSfWU3RJNFyU3o4lhV|spotify:track:02cRoSfWU3RJNFyU3o4lhV|https://api.spotify.com/v1/tracks/02cRoSfWU3RJNFyU3o4lhV|https://api.spotify.com/v1/audio-analysis/02cRoSfWU3RJNFyU3o4lhV|189834|3|Peso Pluma|SANTAL 33|29|65
0.689|0.577|11|-5.029|0|0.0482|0.623|0.00653|0.197|0.382|160.025|audio_features|1llaUCfG1g5WzKt6JafYyk|spotify:track:1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/tracks/1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/audio-analysis/1llaUCfG1g5WzKt6JafYyk|231375|3|Carin Leon|Despídase bien|30|77
0.763|0.626|5|-5.637|0|0.0433|0.0859|0.225|0.205|0.78|100.02|audio_features|5Uptvz6j1sjDKxidAcnH2L|spotify:track:5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L|156171|4|Cris Mj|SI NO ES CONTIGO|31|85
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|32|88
0.777|0.535|3|-8.049|1|0.0559|0.0661|1.16e-05|0.148|0.702|132.272|audio_features|1Gp71NN7m8WYIFMi335lJJ|spotify:track:1Gp71NN7m8WYIFMi335lJJ|https://api.spotify.com/v1/tracks/1Gp71NN7m8WYIFMi335lJJ|https://api.spotify.com/v1/audio-analysis/1Gp71NN7m8WYIFMi335lJJ|225212|3|Gabito Ballesteros|El Boss|33|71
0.761|0.658|11|-7.188|1|0.0429|0.292|1.55e-06|0.137|0.895|125.036|audio_features|6YOfGIE6iFxC7G8OlGGvzW|spotify:track:6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/tracks/6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/audio-analysis/6YOfGIE6iFxC7G8OlGGvzW|168677|3|Junior H|ROCKSTAR|34|80
0.671|0.8|9|-5.576|1|0.0695|0.0595|0.0|0.103|0.761|166.9|audio_features|2DbV9TSdeGr5FobCFDRzvq|spotify:track:2DbV9TSdeGr5FobCFDRzvq|https://api.spotify.com/v1/tracks/2DbV9TSdeGr5FobCFDRzvq|https://api.spotify.com/v1/audio-analysis/2DbV9TSdeGr5FobCFDRzvq|155888|3|Bizarrap|Natanael Cano: Bzrp Music Sessions, Vol. 59|35|79
0.707|0.683|3|-7.598|0|0.191|0.7|5.88e-06|0.134|0.545|94.979|audio_features|5GTBdEjZe7zEDp1N0eCZE4|spotify:track:5GTBdEjZe7zEDp1N0eCZE4|https://api.spotify.com/v1/tracks/5GTBdEjZe7zEDp1N0eCZE4|https://api.spotify.com/v1/audio-analysis/5GTBdEjZe7zEDp1N0eCZE4|284864|3|Peso Pluma|HOLLYWOOD|36|66
0.723|0.755|9|-6.41|0|0.0461|0.199|0.0|0.466|0.804|137.926|audio_features|4U20gQcVcjzY12xhLsXwXy|spotify:track:4U20gQcVcjzY12xhLsXwXy|https://api.spotify.com/v1/tracks/4U20gQcVcjzY12xhLsXwXy|https://api.spotify.com/v1/audio-analysis/4U20gQcVcjzY12xhLsXwXy|153270|3|Luis R Conriquez|GTA|37|78
0.616|0.834|9|-3.069|1|0.0664|0.06|0.0|0.338|0.746|151.701|audio_features|0O3U5iwTbiXCREMkvotJuN|spotify:track:0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN|165848|4|Grupo Frontera|EL AMOR DE SU VIDA|38|79
0.757|0.642|2|-7.966|0|0.0369|0.607|0.0355|0.169|0.759|130.098|audio_features|1uF2sVVCJNWBGSQ2foMWkU|spotify:track:1uF2sVVCJNWBGSQ2foMWkU|https://api.spotify.com/v1/tracks/1uF2sVVCJNWBGSQ2foMWkU|https://api.spotify.com/v1/audio-analysis/1uF2sVVCJNWBGSQ2foMWkU|165635|3|Peso Pluma|ROMPE LA DOMPE|39|61
0.726|0.808|1|-5.845|1|0.064|0.556|5.4e-06|0.208|0.814|129.84|audio_features|1jIirpaACmgb4nTYfywys4|spotify:track:1jIirpaACmgb4nTYfywys4|https://api.spotify.com/v1/tracks/1jIirpaACmgb4nTYfywys4|https://api.spotify.com/v1/audio-analysis/1jIirpaACmgb4nTYfywys4|164822|3|Peso Pluma|BELANOVA|40|65
0.937|0.779|4|-3.539|0|0.329|0.22|6.85e-05|0.0408|0.95|128.028|audio_features|22jhscHs2DoVqKG5vKJytQ|spotify:track:22jhscHs2DoVqKG5vKJytQ|https://api.spotify.com/v1/tracks/22jhscHs2DoVqKG5vKJytQ|https://api.spotify.com/v1/audio-analysis/22jhscHs2DoVqKG5vKJytQ|155625|4|Luis R Conriquez|Que Se Cuide|41|78
0.536|0.396|10|-7.804|1|0.0687|0.604|6.97e-05|0.0969|0.491|157.846|audio_features|3fJHbMUnzceimOnNjp63fF|spotify:track:3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/tracks/3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/audio-analysis/3fJHbMUnzceimOnNjp63fF|186456|3|Carin Leon|Primera Cita|42|81
0.725|0.709|3|-5.017|0|0.129|0.321|0.000189|0.114|0.648|99.993|audio_features|6a9Z1jUms915w4O7N1PxjY|spotify:track:6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/tracks/6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/audio-analysis/6a9Z1jUms915w4O7N1PxjY|193039|4|Rvssian|Santa|43|81
0.778|0.835|11|-3.598|0|0.0767|0.152|0.0|0.109|0.666|140.082|audio_features|5XVdHRf4CAJ2Jm0uMIy5qY|spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY|156346|4|Xavi|La Víctima|44|81
0.628|0.668|8|-2.722|1|0.117|0.329|0.0|0.139|0.845|148.746|audio_features|0UbesRsX2TtiCeamOIVEkp|spotify:track:0UbesRsX2TtiCeamOIVEkp|https://api.spotify.com/v1/tracks/0UbesRsX2TtiCeamOIVEkp|https://api.spotify.com/v1/audio-analysis/0UbesRsX2TtiCeamOIVEkp|136913|3|Fuerza Regida|Ch y la Pizza|45|77
0.764|0.668|11|-5.905|0|0.101|0.143|3.46e-06|0.116|0.548|148.055|audio_features|75qepWUT3FEyPyXQMMMVZm|spotify:track:75qepWUT3FEyPyXQMMMVZm|https://api.spotify.com/v1/tracks/75qepWUT3FEyPyXQMMMVZm|https://api.spotify.com/v1/audio-analysis/75qepWUT3FEyPyXQMMMVZm|223784|4|Rels B|Un Desperdicio|46|79
0.718|0.753|5|-6.458|0|0.203|0.577|0.0|0.214|0.8|131.81|audio_features|1qrhpxdnC4nUCyFefPVCDa|spotify:track:1qrhpxdnC4nUCyFefPVCDa|https://api.spotify.com/v1/tracks/1qrhpxdnC4nUCyFefPVCDa|https://api.spotify.com/v1/audio-analysis/1qrhpxdnC4nUCyFefPVCDa|161905|3|Peso Pluma|SR. SMITH|47|65
0.681|0.756|5|-6.633|0|0.0392|0.265|0.0|0.212|0.644|120.046|audio_features|4Hr713a1f4DUOZ7BPuD0PQ|spotify:track:4Hr713a1f4DUOZ7BPuD0PQ|https://api.spotify.com/v1/tracks/4Hr713a1f4DUOZ7BPuD0PQ|https://api.spotify.com/v1/audio-analysis/4Hr713a1f4DUOZ7BPuD0PQ|175259|3|Peso Pluma|ME ACTIVO|48|66
0.725|0.801|4|-6.544|1|0.0372|0.0333|6.13e-06|0.156|0.642|135.162|audio_features|0lbDzTINTToToBpkrnQT2t|spotify:track:0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/tracks/0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/audio-analysis/0lbDzTINTToToBpkrnQT2t|279276|3|Fuerza Regida|UNA CERVEZA|49|80
0.767|0.72|5|-6.577|0|0.0659|0.0877|0.00105|0.0985|0.552|139.995|audio_features|5oYVxFt2k4SkVp6wzVsFWN|spotify:track:5oYVxFt2k4SkVp6wzVsFWN|https://api.spotify.com/v1/tracks/5oYVxFt2k4SkVp6wzVsFWN|https://api.spotify.com/v1/audio-analysis/5oYVxFt2k4SkVp6wzVsFWN|158728|4|Sevdaliza|Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)|50|82
