danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.698|0.891|5|-5.003|0|0.0341|0.0942|0.0|0.133|0.696|124.054|audio_features|6KOnLTb1xLfKDAjMC43I76|spotify:track:6KOnLTb1xLfKDAjMC43I76|https://api.spotify.com/v1/tracks/6KOnLTb1xLfKDAjMC43I76|https://api.spotify.com/v1/audio-analysis/6KOnLTb1xLfKDAjMC43I76|177581|3|Natanael Cano|Giza|11|84
0.669|0.583|1|-8.949|1|0.269|0.603|2.54e-06|0.1|0.271|115.221|audio_features|1cZHUhGz7xJ8c4szDipipd|spotify:track:1cZHUhGz7xJ8c4szDipipd|https://api.spotify.com/v1/tracks/1cZHUhGz7xJ8c4szDipipd|https://api.spotify.com/v1/audio-analysis/1cZHUhGz7xJ8c4szDipipd|234716|4|Victor Mendivil|Mejores Jordans|12|78
0.911|0.761|6|-6.712|0|0.0507|0.135|3.48e-05|0.163|0.948|124.983|audio_features|4oowI6IgJp9oqUnJewTp6Y|spotify:track:4oowI6IgJp9oqUnJewTp6Y|https://api.spotify.com/v1/tracks/4oowI6IgJp9oqUnJewTp6Y|https://api.spotify.com/v1/audio-analysis/4oowI6IgJp9oqUnJewTp6Y|224210|4|Tito Double P|LINDA|13|83
0.808|0.944|10|-4.863|0|0.0408|0.183|1.11e-06|0.138|0.937|124.934|audio_features|6uIIdjYTxxpWOyWuVXrKQO|spotify:track:6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO|191467|3|Calle 24|Que Onda|14|84
0.69|0.502|0|-7.242|1|0.096|0.697|0.0|0.213|0.747|153.991|audio_features|4KYCSg9y5P8BVbtSY3vGGf|spotify:track:4KYCSg9y5P8BVbtSY3vGGf|https://api.spotify.com/v1/tracks/4KYCSg9y5P8BVbtSY3vGGf|https://api.spotify.com/v1/audio-analysis/4KYCSg9y5P8BVbtSY3vGGf|158546|4|La Receta|Lo Que Hay X Aquí|15|80
0.707|0.683|3|-7.598|0|0.191|0.7|5.88e-06|0.134|0.545|94.979|audio_features|5GTBdEjZe7zEDp1N0eCZE4|spotify:track:5GTBdEjZe7zEDp1N0eCZE4|https://api.spotify.com/v1/tracks/5GTBdEjZe7zEDp1N0eCZE4|https://api.spotify.com/v1/audio-analysis/5GTBdEjZe7zEDp1N0eCZE4|284864|3|Peso Pluma|HOLLYWOOD|16|81
0.728|0.589|7|-7.115|1|0.0376|0.424|7.78e-06|0.166|0.767|77.475|audio_features|6RcAHyC5sAUIbPTkhOQwd8|spotify:track:6RcAHyC5sAUIbPTkhOQwd8|https://api.spotify.com/v1/tracks/6RcAHyC5sAUIbPTkhOQwd8|https://api.spotify.com/v1/audio-analysis/6RcAHyC5sAUIbPTkhOQwd8|179013|4|Junior H|Y LLORO|17|83
0.896|0.754|0|-7.972|1|0.0323|0.562|0.0|0.102|0.922|109.958|audio_features|05eWLa61PMRibhFtIHsD0D|spotify:track:05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/tracks/05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/audio-analysis/05eWLa61PMRibhFtIHsD0D|198355|4|Kevin AMF|Pocos Años Mil Errores|18|81
0.763|0.626|5|-5.637|0|0.0433|0.0859|0.225|0.205|0.78|100.02|audio_features|5Uptvz6j1sjDKxidAcnH2L|spotify:track:5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L|156171|4|Cris Mj|SI NO ES CONTIGO|19|89
0.909|0.762|9|-3.974|1|0.0643|0.434|0.0|0.0856|0.843|101.987|audio_features|4bw8mcDUSRWfQo63ZTYRnU|spotify:track:4bw8mcDUSRWfQo63ZTYRnU|https://api.spotify.com/v1/tracks/4bw8mcDUSRWfQo63ZTYRnU|https://api.spotify.com/v1/audio-analysis/4bw8mcDUSRWfQo63ZTYRnU|142335|3|Maluma|Según Quién|20|84
0.583|0.774|5|-5.326|1|0.0337|0.195|0.0|0.258|0.685|119.795|audio_features|587pEvJ7iJhNtcCf5YKEgE|spotify:track:587pEvJ7iJhNtcCf5YKEgE|https://api.spotify.com/v1/tracks/587pEvJ7iJhNtcCf5YKEgE|https://api.spotify.com/v1/audio-analysis/587pEvJ7iJhNtcCf5YKEgE|150365|3|El Padrinito Toys|Tal Vez Fui Yo|21|70
0.497|0.644|10|-4.309|1|0.0443|0.188|0.0|0.114|0.779|162.542|audio_features|5HR7yfhSCeoOHRQN05XnZQ|spotify:track:5HR7yfhSCeoOHRQN05XnZQ|https://api.spotify.com/v1/tracks/5HR7yfhSCeoOHRQN05XnZQ|https://api.spotify.com/v1/audio-analysis/5HR7yfhSCeoOHRQN05XnZQ|169419|4|Grupo Frontera|QUE VUELVAS|22|81
0.675|0.725|4|-4.766|0|0.0334|0.0839|0.0|0.334|0.469|92.513|audio_features|24teIhDYO2RocTA2v5dY0r|spotify:track:24teIhDYO2RocTA2v5dY0r|https://api.spotify.com/v1/tracks/24teIhDYO2RocTA2v5dY0r|https://api.spotify.com/v1/audio-analysis/24teIhDYO2RocTA2v5dY0r|240654|3|Junior H|Extssy Model|23|80
0.694|0.472|8|-8.311|1|0.0354|0.297|0.0|0.105|0.571|114.144|audio_features|6Q2UhuLaPUlC9VANQOjPxo|spotify:track:6Q2UhuLaPUlC9VANQOjPxo|https://api.spotify.com/v1/tracks/6Q2UhuLaPUlC9VANQOjPxo|https://api.spotify.com/v1/audio-analysis/6Q2UhuLaPUlC9VANQOjPxo|179968|3|Gabito Ballesteros|Neta|24|81
0.831|0.643|4|-4.659|0|0.0568|0.388|6.94e-05|0.374|0.57|97.013|audio_features|1pymWRCuZfCd0zdiBJo0Hj|spotify:track:1pymWRCuZfCd0zdiBJo0Hj|https://api.spotify.com/v1/tracks/1pymWRCuZfCd0zdiBJo0Hj|https://api.spotify.com/v1/audio-analysis/1pymWRCuZfCd0zdiBJo0Hj|145343|4|Trueno|REAL GANGSTA LOVE|25|91
0.76|0.747|0|-5.083|0|0.0282|0.0675|2.73e-06|0.309|0.884|128.912|audio_features|3FqUPvubYeRCMsdJ02QyZR|spotify:track:3FqUPvubYeRCMsdJ02QyZR|https://api.spotify.com/v1/tracks/3FqUPvubYeRCMsdJ02QyZR|https://api.spotify.com/v1/audio-analysis/3FqUPvubYeRCMsdJ02QyZR|152079|3|Fuerza Regida|TÚ NAME|26|84
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|27|91
0.717|0.502|2|-6.329|1|0.0479|0.208|1.31e-05|0.12|0.424|180.01|audio_features|0hkoQgoqic1qQtxPOudmrx|spotify:track:0hkoQgoqic1qQtxPOudmrx|https://api.spotify.com/v1/tracks/0hkoQgoqic1qQtxPOudmrx|https://api.spotify.com/v1/audio-analysis/0hkoQgoqic1qQtxPOudmrx|202059|4|emmanuellcortess_|Amor|28|82
0.689|0.577|11|-5.029|0|0.0482|0.623|0.00653|0.197|0.382|160.025|audio_features|1llaUCfG1g5WzKt6JafYyk|spotify:track:1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/tracks/1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/audio-analysis/1llaUCfG1g5WzKt6JafYyk|231375|3|Carin Leon|Despídase bien|29|82
0.618|0.662|4|-6.081|0|0.151|0.17|0.0|0.316|0.426|150.118|audio_features|7xJ1scIZpc33lZ7HpcrjCY|spotify:track:7xJ1scIZpc33lZ7HpcrjCY|https://api.spotify.com/v1/tracks/7xJ1scIZpc33lZ7HpcrjCY|https://api.spotify.com/v1/audio-analysis/7xJ1scIZpc33lZ7HpcrjCY|245501|3|Grupo Firme|El Beneficio De La Duda|30|82
0.702|0.836|8|-3.599|1|0.0658|0.204|0.0|0.0698|0.63|117.897|audio_features|29vIEdxgMT9H1fnBMecWjA|spotify:track:29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/tracks/29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/audio-analysis/29vIEdxgMT9H1fnBMecWjA|164387|4|Julión Álvarez y su Norteño Banda|Lo Tienes Todo|31|82
0.841|0.738|7|-7.455|0|0.307|0.52|0.0|0.0892|0.484|169.918|audio_features|5RqSsdzTNPX1uzkmlHCFvK|spotify:track:5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK|172798|4|KAROL G|QLONA|32|88
0.536|0.396|10|-7.804|1|0.0687|0.604|6.97e-05|0.0969|0.491|157.846|audio_features|3fJHbMUnzceimOnNjp63fF|spotify:track:3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/tracks/3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/audio-analysis/3fJHbMUnzceimOnNjp63fF|186456|3|Carin Leon|Primera Cita|33|85
0.82|0.612|4|-6.527|1|0.0355|0.51|2.36e-06|0.0786|0.798|133.885|audio_features|3YNf8wa1hHcwmJQeMrrrBX|spotify:track:3YNf8wa1hHcwmJQeMrrrBX|https://api.spotify.com/v1/tracks/3YNf8wa1hHcwmJQeMrrrBX|https://api.spotify.com/v1/audio-analysis/3YNf8wa1hHcwmJQeMrrrBX|170469|3|La Receta|Marbella|34|75
0.794|0.5|8|-8.454|0|0.049|0.438|3e-05|0.0905|0.659|99.985|audio_features|2esZG2XFtuoWWA9AfDvSxy|spotify:track:2esZG2XFtuoWWA9AfDvSxy|https://api.spotify.com/v1/tracks/2esZG2XFtuoWWA9AfDvSxy|https://api.spotify.com/v1/audio-analysis/2esZG2XFtuoWWA9AfDvSxy|222000|4|FloyyMenor|Gata Only|35|72
0.801|0.748|6|-5.798|0|0.0445|0.579|0.0|0.0774|0.837|116.964|audio_features|4xv5AneqR0bTokomIPfGyT|spotify:track:4xv5AneqR0bTokomIPfGyT|https://api.spotify.com/v1/tracks/4xv5AneqR0bTokomIPfGyT|https://api.spotify.com/v1/audio-analysis/4xv5AneqR0bTokomIPfGyT|189252|3|Peso Pluma|MAMI|36|77
0.684|0.509|8|-10.702|1|0.0397|0.076|0.0|0.0533|0.796|99.24|audio_features|127UT7AiWflJwjXWUBBVTQ|spotify:track:127UT7AiWflJwjXWUBBVTQ|https://api.spotify.com/v1/tracks/127UT7AiWflJwjXWUBBVTQ|https://api.spotify.com/v1/audio-analysis/127UT7AiWflJwjXWUBBVTQ|242133|4|Natanael Cano|O Me Voy O Te Vas|37|79
0.751|0.819|11|-4.372|0|0.0409|0.255|0.0|0.236|0.697|131.842|audio_features|0R6NfOiLzLj4O5VbYSJAjf|spotify:track:0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/tracks/0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/audio-analysis/0R6NfOiLzLj4O5VbYSJAjf|172264|3|Xavi|La Diabla|38|85
0.701|0.564|7|-6.965|1|0.0375|0.105|0.0|0.185|0.683|143.998|audio_features|71bGl0FoaBGHNT0CGhVOs1|spotify:track:71bGl0FoaBGHNT0CGhVOs1|https://api.spotify.com/v1/tracks/71bGl0FoaBGHNT0CGhVOs1|https://api.spotify.com/v1/audio-analysis/71bGl0FoaBGHNT0CGhVOs1|183253|3|Nueva H|YCQVM|39|82
0.726|0.808|1|-5.845|1|0.064|0.556|5.4e-06|0.208|0.814|129.84|audio_features|1jIirpaACmgb4nTYfywys4|spotify:track:1jIirpaACmgb4nTYfywys4|https://api.spotify.com/v1/tracks/1jIirpaACmgb4nTYfywys4|https://api.spotify.com/v1/audio-analysis/1jIirpaACmgb4nTYfywys4|164822|3|Peso Pluma|BELANOVA|40|79
0.834|0.763|2|-5.475|1|0.0835|0.0354|2.33e-06|0.273|0.633|134.844|audio_features|0dEAiKNbHt4mrjjoiL0loc|spotify:track:0dEAiKNbHt4mrjjoiL0loc|https://api.spotify.com/v1/tracks/0dEAiKNbHt4mrjjoiL0loc|https://api.spotify.com/v1/audio-analysis/0dEAiKNbHt4mrjjoiL0loc|193568|3|Xavi|Corazón de Piedra|41|83
0.76|0.711|1|-6.966|1|0.0646|0.0812|0.0|0.0921|0.798|128.134|audio_features|1xgWArLVFD1AKsLzftZYc2|spotify:track:1xgWArLVFD1AKsLzftZYc2|https://api.spotify.com/v1/tracks/1xgWArLVFD1AKsLzftZYc2|https://api.spotify.com/v1/audio-analysis/1xgWArLVFD1AKsLzftZYc2|196832|3|Oscar Maydon|Elvira|42|82
0.616|0.834|9|-3.069|1|0.0664|0.06|0.0|0.338|0.746|151.701|audio_features|0O3U5iwTbiXCREMkvotJuN|spotify:track:0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN|165848|4|Grupo Frontera|EL AMOR DE SU VIDA|43|83
0.664|0.769|4|-5.056|1|0.184|0.406|0.0|0.17|0.542|134.97|audio_features|5UHK1rtK4MpBGb0KppIYh4|spotify:track:5UHK1rtK4MpBGb0KppIYh4|https://api.spotify.com/v1/tracks/5UHK1rtK4MpBGb0KppIYh4|https://api.spotify.com/v1/audio-analysis/5UHK1rtK4MpBGb0KppIYh4|269539|3|Peso Pluma|VINO TINTO|44|81
0.761|0.658|11|-7.188|1|0.0429|0.292|1.55e-06|0.137|0.895|125.036|audio_features|6YOfGIE6iFxC7G8OlGGvzW|spotify:track:6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/tracks/6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/audio-analysis/6YOfGIE6iFxC7G8OlGGvzW|168677|3|Junior H|ROCKSTAR|45|81
0.793|0.476|5|-10.515|0|0.0406|0.132|0.0|0.115|0.578|129.992|audio_features|2TJKY0WSFufZOzbRNgl6zE|spotify:track:2TJKY0WSFufZOzbRNgl6zE|https://api.spotify.com/v1/tracks/2TJKY0WSFufZOzbRNgl6zE|https://api.spotify.com/v1/audio-analysis/2TJKY0WSFufZOzbRNgl6zE|194769|4|Alex Favela|ELOVRGA|46|78
0.743|0.544|2|-7.483|0|0.03|0.463|0.0|0.14|0.637|94.967|audio_features|2a8yglXvNw07OWu4lO2ByG|spotify:track:2a8yglXvNw07OWu4lO2ByG|https://api.spotify.com/v1/tracks/2a8yglXvNw07OWu4lO2ByG|https://api.spotify.com/v1/audio-analysis/2a8yglXvNw07OWu4lO2ByG|212861|4|Junior H|LA CHERRY|47|77
0.841|0.774|6|-4.963|0|0.0421|0.117|2.66e-06|0.0674|0.494|95.006|audio_features|3KZCP2StVGdWkOKyRZNWA4|spotify:track:3KZCP2StVGdWkOKyRZNWA4|https://api.spotify.com/v1/tracks/3KZCP2StVGdWkOKyRZNWA4|https://api.spotify.com/v1/audio-analysis/3KZCP2StVGdWkOKyRZNWA4|192120|4|Plan B|Es un Secreto|48|85
0.588|0.452|7|-4.75|1|0.0268|0.437|0.0|0.344|0.734|139.953|audio_features|0UXlu64mDLvfzR8IXMz06J|spotify:track:0UXlu64mDLvfzR8IXMz06J|https://api.spotify.com/v1/tracks/0UXlu64mDLvfzR8IXMz06J|https://api.spotify.com/v1/audio-analysis/0UXlu64mDLvfzR8IXMz06J|185723|4|Christian Nodal|Ya No Somos Ni Seremos|49|82
0.747|0.507|2|-10.171|1|0.0358|0.2|0.0608|0.117|0.438|104.978|audio_features|6dOtVTDdiauQNBQEDOtlAB|spotify:track:6dOtVTDdiauQNBQEDOtlAB|https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB|https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB|210373|4|Billie Eilish|BIRDS OF A FEATHER|50|100
