danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.616|0.834|9|-3.069|1|0.0664|0.06|0.0|0.338|0.746|151.701|audio_features|0O3U5iwTbiXCREMkvotJuN|spotify:track:0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN|165848|4|Grupo Frontera|EL AMOR DE SU VIDA|11|83
0.911|0.761|6|-6.712|0|0.0507|0.135|3.48e-05|0.163|0.948|124.983|audio_features|4oowI6IgJp9oqUnJewTp6Y|spotify:track:4oowI6IgJp9oqUnJewTp6Y|https://api.spotify.com/v1/tracks/4oowI6IgJp9oqUnJewTp6Y|https://api.spotify.com/v1/audio-analysis/4oowI6IgJp9oqUnJewTp6Y|224210|4|Tito Double P|LINDA|12|82
0.728|0.589|7|-7.115|1|0.0376|0.424|7.78e-06|0.166|0.767|77.475|audio_features|6RcAHyC5sAUIbPTkhOQwd8|spotify:track:6RcAHyC5sAUIbPTkhOQwd8|https://api.spotify.com/v1/tracks/6RcAHyC5sAUIbPTkhOQwd8|https://api.spotify.com/v1/audio-analysis/6RcAHyC5sAUIbPTkhOQwd8|179013|4|Junior H|Y LLORO|13|83
0.715|0.764|6|-6.064|0|0.0946|0.666|8.11e-06|0.148|0.735|125.095|audio_features|02cRoSfWU3RJNFyU3o4lhV|spotify:track:02cRoSfWU3RJNFyU3o4lhV|https://api.spotify.com/v1/tracks/02cRoSfWU3RJNFyU3o4lhV|https://api.spotify.com/v1/audio-analysis/02cRoSfWU3RJNFyU3o4lhV|189834|3|Peso Pluma|SANTAL 33|14|81
0.76|0.747|0|-5.083|0|0.0282|0.0675|2.73e-06|0.309|0.884|128.912|audio_features|3FqUPvubYeRCMsdJ02QyZR|spotify:track:3FqUPvubYeRCMsdJ02QyZR|https://api.spotify.com/v1/tracks/3FqUPvubYeRCMsdJ02QyZR|https://api.spotify.com/v1/audio-analysis/3FqUPvubYeRCMsdJ02QyZR|152079|3|Fuerza Regida|TÚ NAME|15|84
0.808|0.944|10|-4.863|0|0.0408|0.183|1.11e-06|0.138|0.937|124.934|audio_features|6uIIdjYTxxpWOyWuVXrKQO|spotify:track:6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO|191467|3|Calle 24|Que Onda|16|84
0.536|0.396|10|-7.804|1|0.0687|0.604|6.97e-05|0.0969|0.491|157.846|audio_features|3fJHbMUnzceimOnNjp63fF|spotify:track:3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/tracks/3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/audio-analysis/3fJHbMUnzceimOnNjp63fF|186456|3|Carin Leon|Primera Cita|17|85
0.701|0.564|7|-6.965|1|0.0375|0.105|0.0|0.185|0.683|143.998|audio_features|71bGl0FoaBGHNT0CGhVOs1|spotify:track:71bGl0FoaBGHNT0CGhVOs1|https://api.spotify.com/v1/tracks/71bGl0FoaBGHNT0CGhVOs1|https://api.spotify.com/v1/audio-analysis/71bGl0FoaBGHNT0CGhVOs1|183253|3|Nueva H|YCQVM|18|82
0.896|0.754|0|-7.972|1|0.0323|0.562|0.0|0.102|0.922|109.958|audio_features|05eWLa61PMRibhFtIHsD0D|spotify:track:05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/tracks/05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/audio-analysis/05eWLa61PMRibhFtIHsD0D|198355|4|Kevin AMF|Pocos Años Mil Errores|19|79
0.83|0.785|3|-5.895|1|0.0378|0.317|0.0|0.0407|0.972|92.017|audio_features|758S4LdiMkRdauciXJI1v7|spotify:track:758S4LdiMkRdauciXJI1v7|https://api.spotify.com/v1/tracks/758S4LdiMkRdauciXJI1v7|https://api.spotify.com/v1/audio-analysis/758S4LdiMkRdauciXJI1v7|150000|4|Bryan Martínez|MINIMI|20|77
0.763|0.626|5|-5.637|0|0.0433|0.0859|0.225|0.205|0.78|100.02|audio_features|5Uptvz6j1sjDKxidAcnH2L|spotify:track:5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L|156171|4|Cris Mj|SI NO ES CONTIGO|21|89
0.664|0.769|4|-5.056|1|0.184|0.406|0.0|0.17|0.542|134.97|audio_features|5UHK1rtK4MpBGb0KppIYh4|spotify:track:5UHK1rtK4MpBGb0KppIYh4|https://api.spotify.com/v1/tracks/5UHK1rtK4MpBGb0KppIYh4|https://api.spotify.com/v1/audio-analysis/5UHK1rtK4MpBGb0KppIYh4|269539|3|Peso Pluma|VINO TINTO|22|82
0.694|0.472|8|-8.311|1|0.0354|0.297|0.0|0.105|0.571|114.144|audio_features|6Q2UhuLaPUlC9VANQOjPxo|spotify:track:6Q2UhuLaPUlC9VANQOjPxo|https://api.spotify.com/v1/tracks/6Q2UhuLaPUlC9VANQOjPxo|https://api.spotify.com/v1/audio-analysis/6Q2UhuLaPUlC9VANQOjPxo|179968|3|Gabito Ballesteros|Neta|23|79
0.702|0.836|8|-3.599|1|0.0658|0.204|0.0|0.0698|0.63|117.897|audio_features|29vIEdxgMT9H1fnBMecWjA|spotify:track:29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/tracks/29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/audio-analysis/29vIEdxgMT9H1fnBMecWjA|164387|4|Julión Álvarez y su Norteño Banda|Lo Tienes Todo|24|81
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|25|90
0.661|0.808|3|-6.28|0|0.0347|0.355|0.0|0.131|0.7|144.886|audio_features|1RkkjNnU8I4PDrzkZHECWf|spotify:track:1RkkjNnU8I4PDrzkZHECWf|https://api.spotify.com/v1/tracks/1RkkjNnU8I4PDrzkZHECWf|https://api.spotify.com/v1/audio-analysis/1RkkjNnU8I4PDrzkZHECWf|164991|3|Tito Double P|PRIMO|26|78
0.618|0.662|4|-6.081|0|0.151|0.17|0.0|0.316|0.426|150.118|audio_features|7xJ1scIZpc33lZ7HpcrjCY|spotify:track:7xJ1scIZpc33lZ7HpcrjCY|https://api.spotify.com/v1/tracks/7xJ1scIZpc33lZ7HpcrjCY|https://api.spotify.com/v1/audio-analysis/7xJ1scIZpc33lZ7HpcrjCY|245501|3|Grupo Firme|El Beneficio De La Duda|27|82
0.841|0.738|7|-7.455|0|0.307|0.52|0.0|0.0892|0.484|169.918|audio_features|5RqSsdzTNPX1uzkmlHCFvK|spotify:track:5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK|https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK|172798|4|KAROL G|QLONA|28|87
0.76|0.711|1|-6.966|1|0.0646|0.0812|0.0|0.0921|0.798|128.134|audio_features|1xgWArLVFD1AKsLzftZYc2|spotify:track:1xgWArLVFD1AKsLzftZYc2|https://api.spotify.com/v1/tracks/1xgWArLVFD1AKsLzftZYc2|https://api.spotify.com/v1/audio-analysis/1xgWArLVFD1AKsLzftZYc2|196832|3|Oscar Maydon|Elvira|29|82
0.717|0.502|2|-6.329|1|0.0479|0.208|1.31e-05|0.12|0.424|180.01|audio_features|0hkoQgoqic1qQtxPOudmrx|spotify:track:0hkoQgoqic1qQtxPOudmrx|https://api.spotify.com/v1/tracks/0hkoQgoqic1qQtxPOudmrx|https://api.spotify.com/v1/audio-analysis/0hkoQgoqic1qQtxPOudmrx|202059|4|emmanuellcortess_|Amor|30|81
0.497|0.644|10|-4.309|1|0.0443|0.188|0.0|0.114|0.779|162.542|audio_features|5HR7yfhSCeoOHRQN05XnZQ|spotify:track:5HR7yfhSCeoOHRQN05XnZQ|https://api.spotify.com/v1/tracks/5HR7yfhSCeoOHRQN05XnZQ|https://api.spotify.com/v1/audio-analysis/5HR7yfhSCeoOHRQN05XnZQ|169419|4|Grupo Frontera|QUE VUELVAS|31|80
0.751|0.819|11|-4.372|0|0.0409|0.255|0.0|0.236|0.697|131.842|audio_features|0R6NfOiLzLj4O5VbYSJAjf|spotify:track:0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/tracks/0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/audio-analysis/0R6NfOiLzLj4O5VbYSJAjf|172264|3|Xavi|La Diabla|32|85
0.707|0.683|3|-7.598|0|0.191|0.7|5.88e-06|0.134|0.545|94.979|audio_features|5GTBdEjZe7zEDp1N0eCZE4|spotify:track:5GTBdEjZe7zEDp1N0eCZE4|https://api.spotify.com/v1/tracks/5GTBdEjZe7zEDp1N0eCZE4|https://api.spotify.com/v1/audio-analysis/5GTBdEjZe7zEDp1N0eCZE4|284864|3|Peso Pluma|HOLLYWOOD|33|79
0.66|0.756|0|-3.743|0|0.032|0.00289|0.0|0.193|0.838|116.034|audio_features|7tI8dRuH2Yc6RuoTjxo4dU|spotify:track:7tI8dRuH2Yc6RuoTjxo4dU|https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU|https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU|170888|4|Jimin|Who|34|92
0.761|0.658|11|-7.188|1|0.0429|0.292|1.55e-06|0.137|0.895|125.036|audio_features|6YOfGIE6iFxC7G8OlGGvzW|spotify:track:6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/tracks/6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/audio-analysis/6YOfGIE6iFxC7G8OlGGvzW|168677|3|Junior H|ROCKSTAR|35|81
0.689|0.577|11|-5.029|0|0.0482|0.623|0.00653|0.197|0.382|160.025|audio_features|1llaUCfG1g5WzKt6JafYyk|spotify:track:1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/tracks/1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/audio-analysis/1llaUCfG1g5WzKt6JafYyk|231375|3|Carin Leon|Despídase bien|36|81
0.588|0.452|7|-4.75|1|0.0268|0.437|0.0|0.344|0.734|139.953|audio_features|0UXlu64mDLvfzR8IXMz06J|spotify:track:0UXlu64mDLvfzR8IXMz06J|https://api.spotify.com/v1/tracks/0UXlu64mDLvfzR8IXMz06J|https://api.spotify.com/v1/audio-analysis/0UXlu64mDLvfzR8IXMz06J|185723|4|Christian Nodal|Ya No Somos Ni Seremos|37|81
0.723|0.755|9|-6.41|0|0.0461|0.199|0.0|0.466|0.804|137.926|audio_features|4U20gQcVcjzY12xhLsXwXy|spotify:track:4U20gQcVcjzY12xhLsXwXy|https://api.spotify.com/v1/tracks/4U20gQcVcjzY12xhLsXwXy|https://api.spotify.com/v1/audio-analysis/4U20gQcVcjzY12xhLsXwXy|153270|3|Luis R Conriquez|GTA|38|81
0.664|0.421|2|-6.653|0|0.0298|0.543|5.86e-06|0.104|0.674|143.234|audio_features|0lpxDRCONr2FJRqcM3Q74z|spotify:track:0lpxDRCONr2FJRqcM3Q74z|https://api.spotify.com/v1/tracks/0lpxDRCONr2FJRqcM3Q74z|https://api.spotify.com/v1/audio-analysis/0lpxDRCONr2FJRqcM3Q74z|230795|4|Victor Cibrian|Porque Te Vas|39|80
0.774|0.736|7|-6.157|0|0.0452|0.0933|0.0|0.112|0.685|135.788|audio_features|61OsemtnuPJ5R0LMEkw60S|spotify:track:61OsemtnuPJ5R0LMEkw60S|https://api.spotify.com/v1/tracks/61OsemtnuPJ5R0LMEkw60S|https://api.spotify.com/v1/audio-analysis/61OsemtnuPJ5R0LMEkw60S|168512|3|Bizarrap|Entre las de 20|40|79
0.841|0.774|6|-4.963|0|0.0421|0.117|2.66e-06|0.0674|0.494|95.006|audio_features|3KZCP2StVGdWkOKyRZNWA4|spotify:track:3KZCP2StVGdWkOKyRZNWA4|https://api.spotify.com/v1/tracks/3KZCP2StVGdWkOKyRZNWA4|https://api.spotify.com/v1/audio-analysis/3KZCP2StVGdWkOKyRZNWA4|192120|4|Plan B|Es un Secreto|41|84
0.714|0.537|3|-6.852|1|0.0429|0.233|0.0|0.0703|0.375|123.949|audio_features|0163eXbLwh5dFhKa73n9wG|spotify:track:0163eXbLwh5dFhKa73n9wG|https://api.spotify.com/v1/tracks/0163eXbLwh5dFhKa73n9wG|https://api.spotify.com/v1/audio-analysis/0163eXbLwh5dFhKa73n9wG|204800|3|Belinda|300 Noches|42|80
0.834|0.763|2|-5.475|1|0.0835|0.0354|2.33e-06|0.273|0.633|134.844|audio_features|0dEAiKNbHt4mrjjoiL0loc|spotify:track:0dEAiKNbHt4mrjjoiL0loc|https://api.spotify.com/v1/tracks/0dEAiKNbHt4mrjjoiL0loc|https://api.spotify.com/v1/audio-analysis/0dEAiKNbHt4mrjjoiL0loc|193568|3|Xavi|Corazón de Piedra|43|83
0.726|0.808|1|-5.845|1|0.064|0.556|5.4e-06|0.208|0.814|129.84|audio_features|1jIirpaACmgb4nTYfywys4|spotify:track:1jIirpaACmgb4nTYfywys4|https://api.spotify.com/v1/tracks/1jIirpaACmgb4nTYfywys4|https://api.spotify.com/v1/audio-analysis/1jIirpaACmgb4nTYfywys4|164822|3|Peso Pluma|BELANOVA|44|78
0.69|0.482|7|-6.335|0|0.2|0.523|0.0004|0.0728|0.356|100.029|audio_features|5AH31dDNgxCMGDdxubNNn4|spotify:track:5AH31dDNgxCMGDdxubNNn4|https://api.spotify.com/v1/tracks/5AH31dDNgxCMGDdxubNNn4|https://api.spotify.com/v1/audio-analysis/5AH31dDNgxCMGDdxubNNn4|149074|4|Fuerza Regida|NEL|45|69
0.675|0.725|4|-4.766|0|0.0334|0.0839|0.0|0.334|0.469|92.513|audio_features|24teIhDYO2RocTA2v5dY0r|spotify:track:24teIhDYO2RocTA2v5dY0r|https://api.spotify.com/v1/tracks/24teIhDYO2RocTA2v5dY0r|https://api.spotify.com/v1/audio-analysis/24teIhDYO2RocTA2v5dY0r|240654|3|Junior H|Extssy Model|46|79
0.717|0.656|7|-4.449|1|0.0797|0.141|2.96e-05|0.0661|0.695|175.956|audio_features|2btNsI4OvcVl7SAHQQDHFB|spotify:track:2btNsI4OvcVl7SAHQQDHFB|https://api.spotify.com/v1/tracks/2btNsI4OvcVl7SAHQQDHFB|https://api.spotify.com/v1/audio-analysis/2btNsI4OvcVl7SAHQQDHFB|157453|4|Blessd|Mirame|47|88
0.725|0.709|3|-5.017|0|0.129|0.321|0.000189|0.114|0.648|99.993|audio_features|6a9Z1jUms915w4O7N1PxjY|spotify:track:6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/tracks/6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/audio-analysis/6a9Z1jUms915w4O7N1PxjY|193039|4|Rvssian|Santa|48|84
0.626|0.708|5|-7.097|1|0.0556|0.442|3.04e-06|0.137|0.883|168.162|audio_features|1GtIK8iINes4gNt06F60NU|spotify:track:1GtIK8iINes4gNt06F60NU|https://api.spotify.com/v1/tracks/1GtIK8iINes4gNt06F60NU|https://api.spotify.com/v1/audio-analysis/1GtIK8iINes4gNt06F60NU|185240|4|Alfredo Olivas|Vete|49|77
0.725|0.801|4|-6.544|1|0.0372|0.0333|6.13e-06|0.156|0.642|135.162|audio_features|0lbDzTINTToToBpkrnQT2t|spotify:track:0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/tracks/0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/audio-analysis/0lbDzTINTToToBpkrnQT2t|279276|3|Fuerza Regida|UNA CERVEZA|50|82
