danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.714|0.537|3|-6.852|1|0.0429|0.233|0.0|0.0703|0.375|123.949|audio_features|0163eXbLwh5dFhKa73n9wG|spotify:track:0163eXbLwh5dFhKa73n9wG|https://api.spotify.com/v1/tracks/0163eXbLwh5dFhKa73n9wG|https://api.spotify.com/v1/audio-analysis/0163eXbLwh5dFhKa73n9wG|204800|3|Belinda|300 Noches|29|80
0.62|0.565|9|-7.303|1|0.0304|0.254|0.0|0.193|0.73|171.024|audio_features|6Bcy1jJFcIAuAzJMtfpImi|spotify:track:6Bcy1jJFcIAuAzJMtfpImi|https://api.spotify.com/v1/tracks/6Bcy1jJFcIAuAzJMtfpImi|https://api.spotify.com/v1/audio-analysis/6Bcy1jJFcIAuAzJMtfpImi|216317|4|Natanael Cano|Ya Te Olvide|30|82
0.536|0.396|10|-7.804|1|0.0687|0.604|6.97e-05|0.0969|0.491|157.846|audio_features|3fJHbMUnzceimOnNjp63fF|spotify:track:3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/tracks/3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/audio-analysis/3fJHbMUnzceimOnNjp63fF|186456|3|Carin Leon|Primera Cita|31|84
0.702|0.836|8|-3.599|1|0.0658|0.204|0.0|0.0698|0.63|117.897|audio_features|29vIEdxgMT9H1fnBMecWjA|spotify:track:29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/tracks/29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/audio-analysis/29vIEdxgMT9H1fnBMecWjA|164387|4|Julión Álvarez y su Norteño Banda|Lo Tienes Todo|32|82
0.761|0.658|11|-7.188|1|0.0429|0.292|1.55e-06|0.137|0.895|125.036|audio_features|6YOfGIE6iFxC7G8OlGGvzW|spotify:track:6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/tracks/6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/audio-analysis/6YOfGIE6iFxC7G8OlGGvzW|168677|3|Junior H|ROCKSTAR|33|82
0.671|0.8|9|-5.576|1|0.0695|0.0595|0.0|0.103|0.761|166.9|audio_features|2DbV9TSdeGr5FobCFDRzvq|spotify:track:2DbV9TSdeGr5FobCFDRzvq|https://api.spotify.com/v1/tracks/2DbV9TSdeGr5FobCFDRzvq|https://api.spotify.com/v1/audio-analysis/2DbV9TSdeGr5FobCFDRzvq|155888|3|Bizarrap|Natanael Cano: Bzrp Music Sessions, Vol. 59|34|81
0.841|0.774|6|-4.963|0|0.0421|0.117|2.66e-06|0.0674|0.494|95.006|audio_features|3KZCP2StVGdWkOKyRZNWA4|spotify:track:3KZCP2StVGdWkOKyRZNWA4|https://api.spotify.com/v1/tracks/3KZCP2StVGdWkOKyRZNWA4|https://api.spotify.com/v1/audio-analysis/3KZCP2StVGdWkOKyRZNWA4|192120|4|Plan B|Es un Secreto|35|84
0.669|0.586|9|-6.073|1|0.054|0.274|0.0|0.104|0.579|107.071|audio_features|5N3hjp1WNayUPZrA8kJmJP|spotify:track:5N3hjp1WNayUPZrA8kJmJP|https://api.spotify.com/v1/tracks/5N3hjp1WNayUPZrA8kJmJP|https://api.spotify.com/v1/audio-analysis/5N3hjp1WNayUPZrA8kJmJP|186365|4|Sabrina Carpenter|Please Please Please|36|98
0.717|0.704|1|-5.04|1|0.0695|0.57|1.12e-06|0.0956|0.717|131.997|audio_features|3YyTyWfSwAhesGCKpnuRKl|spotify:track:3YyTyWfSwAhesGCKpnuRKl|https://api.spotify.com/v1/tracks/3YyTyWfSwAhesGCKpnuRKl|https://api.spotify.com/v1/audio-analysis/3YyTyWfSwAhesGCKpnuRKl|141064|3|Peso Pluma|LA PEOPLE II|37|74
0.725|0.801|4|-6.544|1|0.0372|0.0333|6.13e-06|0.156|0.642|135.162|audio_features|0lbDzTINTToToBpkrnQT2t|spotify:track:0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/tracks/0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/audio-analysis/0lbDzTINTToToBpkrnQT2t|279276|3|Fuerza Regida|UNA CERVEZA|38|82
0.553|0.48|3|-9.886|0|0.0498|0.597|0.00586|0.0943|0.456|173.009|audio_features|2DXK0YNGSqnaIEX5iaSIoK|spotify:track:2DXK0YNGSqnaIEX5iaSIoK|https://api.spotify.com/v1/tracks/2DXK0YNGSqnaIEX5iaSIoK|https://api.spotify.com/v1/audio-analysis/2DXK0YNGSqnaIEX5iaSIoK|232205|3|Peso Pluma|RELOJ|39|77
0.786|0.854|10|-2.4|0|0.0741|0.169|2.39e-05|0.106|0.522|117.994|audio_features|0LZy30mVmxqUpdQmaXKXBd|spotify:track:0LZy30mVmxqUpdQmaXKXBd|https://api.spotify.com/v1/tracks/0LZy30mVmxqUpdQmaXKXBd|https://api.spotify.com/v1/audio-analysis/0LZy30mVmxqUpdQmaXKXBd|278644|4|Myke Towers|ADIVINO|40|88
0.689|0.577|11|-5.029|0|0.0482|0.623|0.00653|0.197|0.382|160.025|audio_features|1llaUCfG1g5WzKt6JafYyk|spotify:track:1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/tracks/1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/audio-analysis/1llaUCfG1g5WzKt6JafYyk|231375|3|Carin Leon|Despídase bien|41|81
0.764|0.668|11|-5.905|0|0.101|0.143|3.46e-06|0.116|0.548|148.055|audio_features|75qepWUT3FEyPyXQMMMVZm|spotify:track:75qepWUT3FEyPyXQMMMVZm|https://api.spotify.com/v1/tracks/75qepWUT3FEyPyXQMMMVZm|https://api.spotify.com/v1/audio-analysis/75qepWUT3FEyPyXQMMMVZm|223784|4|Rels B|Un Desperdicio|42|81
0.723|0.755|9|-6.41|0|0.0461|0.199|0.0|0.466|0.804|137.926|audio_features|4U20gQcVcjzY12xhLsXwXy|spotify:track:4U20gQcVcjzY12xhLsXwXy|https://api.spotify.com/v1/tracks/4U20gQcVcjzY12xhLsXwXy|https://api.spotify.com/v1/audio-analysis/4U20gQcVcjzY12xhLsXwXy|153270|3|Luis R Conriquez|GTA|43|81
0.896|0.754|0|-7.972|1|0.0323|0.562|0.0|0.102|0.922|109.958|audio_features|05eWLa61PMRibhFtIHsD0D|spotify:track:05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/tracks/05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/audio-analysis/05eWLa61PMRibhFtIHsD0D|198355|4|Kevin AMF|Pocos Años Mil Errores|44|77
0.767|0.72|5|-6.577|0|0.0659|0.0877|0.00105|0.0985|0.552|139.995|audio_features|5oYVxFt2k4SkVp6wzVsFWN|spotify:track:5oYVxFt2k4SkVp6wzVsFWN|https://api.spotify.com/v1/tracks/5oYVxFt2k4SkVp6wzVsFWN|https://api.spotify.com/v1/audio-analysis/5oYVxFt2k4SkVp6wzVsFWN|158728|4|Sevdaliza|Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)|45|84
0.717|0.502|2|-6.329|1|0.0479|0.208|1.31e-05|0.12|0.424|180.01|audio_features|0hkoQgoqic1qQtxPOudmrx|spotify:track:0hkoQgoqic1qQtxPOudmrx|https://api.spotify.com/v1/tracks/0hkoQgoqic1qQtxPOudmrx|https://api.spotify.com/v1/audio-analysis/0hkoQgoqic1qQtxPOudmrx|202059|4|emmanuellcortess_|Amor|46|79
0.699|0.654|11|-6.264|1|0.0383|0.054|7.08e-06|0.095|0.319|100.037|audio_features|3HgvO4B5LLmdPOT2d8cSZd|spotify:track:3HgvO4B5LLmdPOT2d8cSZd|https://api.spotify.com/v1/tracks/3HgvO4B5LLmdPOT2d8cSZd|https://api.spotify.com/v1/audio-analysis/3HgvO4B5LLmdPOT2d8cSZd|192313|4|LAGOS|Mónaco|47|77
0.777|0.535|3|-8.049|1|0.0559|0.0661|1.16e-05|0.148|0.702|132.272|audio_features|1Gp71NN7m8WYIFMi335lJJ|spotify:track:1Gp71NN7m8WYIFMi335lJJ|https://api.spotify.com/v1/tracks/1Gp71NN7m8WYIFMi335lJJ|https://api.spotify.com/v1/audio-analysis/1Gp71NN7m8WYIFMi335lJJ|225212|3|Gabito Ballesteros|El Boss|48|73
0.909|0.762|9|-3.974|1|0.0643|0.434|0.0|0.0856|0.843|101.987|audio_features|4bw8mcDUSRWfQo63ZTYRnU|spotify:track:4bw8mcDUSRWfQo63ZTYRnU|https://api.spotify.com/v1/tracks/4bw8mcDUSRWfQo63ZTYRnU|https://api.spotify.com/v1/audio-analysis/4bw8mcDUSRWfQo63ZTYRnU|142335|3|Maluma|Según Quién|49|82
0.937|0.779|4|-3.539|0|0.329|0.22|6.85e-05|0.0408|0.95|128.028|audio_features|22jhscHs2DoVqKG5vKJytQ|spotify:track:22jhscHs2DoVqKG5vKJytQ|https://api.spotify.com/v1/tracks/22jhscHs2DoVqKG5vKJytQ|https://api.spotify.com/v1/audio-analysis/22jhscHs2DoVqKG5vKJytQ|155625|4|Luis R Conriquez|Que Se Cuide|50|80
